종별,날짜,true_label,is_true_anomaly,ours_flag,baseline_flag,if_score_eval,ae_score_eval,총사용량
주택용,2023-02-06,normal,0,0,0,-0.18501598,2.0257357e-05,4.100000381469727
주택용,2025-09-18,normal,0,0,0,-0.10557001,0.00051409047,1.0399998426437378
주택용,2021-04-14,normal,0,0,1,-0.1736021,3.984857e-05,7.350000381469727
주택용,2021-01-14,normal,0,0,1,-0.1790405,4.7041784e-05,8.180000305175781
주택용,2024-03-23,normal,0,0,0,-0.117305435,0.00020555129,12.610000610351562
주택용,2025-03-06,normal,0,0,0,-0.16715491,3.1928375e-05,19.21000099182129
주택용,2025-04-05,normal,0,0,1,-0.17608547,0.00013741762,2.370000123977661
주택용,2021-06-20,normal,0,0,1,-0.09890872,0.00076486164,1.0399998426437378
주택용,2025-07-15,normal,0,0,0,-0.17198884,0.0001106954,3.070000410079956
주택용,2023-09-05,normal,0,0,0,-0.17148197,0.00018314272,2.0300002098083496
주택용,2025-09-25,normal,0,0,0,-0.15184611,0.0002462035,1.9600001573562622
주택용,2023-11-28,normal,0,0,0,-0.17237423,4.881782e-05,10.489999771118164
주택용,2025-06-12,normal,0,0,1,-0.117930226,0.0006775267,1.459999918937683
주택용,2023-11-11,normal,0,0,1,-0.15073408,6.921696e-05,5.520000457763672
주택용,2025-01-31,normal,0,0,0,-0.16676575,5.3333235e-05,1.5200003385543823
주택용,2025-02-20,normal,0,0,0,-0.18318337,6.574728e-05,2.240000009536743
주택용,2023-04-25,normal,0,0,0,-0.16246977,8.8781446e-05,9.069999694824219
주택용,2022-03-14,normal,0,0,0,-0.17043358,0.00012917451,4.159999847412109
주택용,2023-08-13,normal,0,0,0,-0.105311625,0.000662881,1.119999885559082
주택용,2021-06-04,normal,0,0,0,-0.121408604,0.0005193181,1.6399998664855957
주택용,2022-12-19,normal,0,0,0,-0.1767943,1.892933e-05,12.930000305175781
주택용,2025-08-26,normal,0,0,0,-0.08130168,0.0006370615,0.9599998593330383
주택용,2025-06-04,normal,0,0,0,-0.11331846,0.0005969195,1.1999999284744263
주택용,2023-09-21,normal,0,0,0,-0.16955933,0.0001337059,2.0399999618530273
주택용,2022-09-09,normal,0,0,0,-0.1526812,0.00033005726,2.4700000286102295
주택용,2023-11-08,normal,0,0,0,-0.14459537,8.114866e-05,5.909999847412109
주택용,2021-10-19,normal,0,0,1,-0.12541473,7.890233e-05,5.680000305175781
주택용,2022-03-09,normal,0,0,0,-0.17765586,4.1645875e-05,10.920000076293945
주택용,2022-10-26,normal,0,0,0,-0.16002049,0.00017768306,1.8500003814697266
주택용,2024-05-25,normal,0,0,0,-0.17252153,0.00011758241,3.510000228881836
주택용,2022-06-18,normal,0,0,0,-0.0513062,0.00090018753,0.7199999094009399
주택용,2023-04-20,normal,0,0,0,-0.18130764,3.0852298e-05,6.010000228881836
주택용,2021-04-13,normal,0,0,1,-0.028520525,0.0015311842,9.790000915527344
주택용,2022-02-04,normal,0,0,0,-0.18230754,6.2335406e-05,6.980000019073486
주택용,2021-08-27,normal,0,0,1,-0.07068706,0.00040036635,1.3700001239776611
주택용,2024-01-08,normal,0,0,0,-0.18134844,5.9863694e-05,9.350000381469727
주택용,2023-10-15,normal,0,0,0,-0.16880041,0.00018539985,5.380000591278076
주택용,2023-03-31,normal,0,0,0,-0.17369433,0.00012932815,3.3400001525878906
주택용,2024-09-28,normal,0,0,0,-0.1669081,0.00019623846,2.56000018119812
주택용,2023-08-26,normal,0,0,0,-0.15457124,0.00049243914,1.440000057220459
주택용,2024-10-14,normal,0,0,1,-0.07126204,0.0012277644,0.8799998760223389
주택용,2022-09-27,normal,0,0,0,-0.060561102,0.0011070278,0.7199999094009399
주택용,2024-01-01,normal,0,0,0,-0.18140122,4.064661e-05,12.819999694824219
주택용,2021-02-21,normal,0,0,0,-0.178476,4.5415207e-05,7.809999942779541
